Locus	SRR3992506	SRR3992507	SRR3992508	SRR3992512	SRR3992513	SRR3992514
AT1G56610.1	276.831	259.905	330.053	260.038	315.076	258.657
AT1G56605.1	0	0	0	0	0	0
AT1G59550.1	0	0	0	0	0	0
AT1G79770.1	165	218	195	229	203	202
AT1G79780.1	51	59	51	41	51	42
AT1G54050.1	471	517	572	185	280	100
AT1G67410.1	225	213	270	167	237	187
AT1G59560.1	122	115	110	143	165	145
AT1G79760.1	35	53	52	65	113	73
AT1G29060.1	219	224	272	346	343	318
AT1G79790.1	848	1122	1118	872	931	1128
AT1G55590.1	303	360	343	365	473	396
AT1G03100.1	63.1238	44.676	59.7501	90.3929	79	90.1108
AT1G56600.1	418	231	383	554	853	309
AT1G59540.1	140	139	124	151	223	226
AT1G11265.1	0	0	0	0	7.40E-08	7.29E-07
AT1G56590.1	465	518	545	351	472	430
AT1G03103.1	0	0	0	0	0	0
AT1G67400.1	127	145	168	100	126	150
AT1G03106.1	0	0	3	65	52	46
AT1G03130.1	21312	31501	26041	20974	22723	36325
AT1G77020.1	65	111	82	113	143	123
AT1G62700.1	40	39	40	18	18	18
AT1G57620.1	279	363	352	348	434	391
AT1G11145.1	0	0	0	0	0	0
AT1G20750.1	0	0	0	2	3	0
AT1G54215.1	10	6	2	3	13	10
AT1G42605.1	0	0	0	0	0	0
AT1G42602.1	0	0	0	0	0	0
AT1G62710.1	99	104	146	100	98	66
AT1G57610.1	514	621	680	683	746	799
AT1G42600.1	0	0	0	0	0	0
AT1G57630.1	134	14	166	34	53	40
AT1G32260.1	185	212	249	274	300	251
AT1G26610.1	7	12	5	13	11	16
AT1G26600.1	27	28	37	60	60	66
AT1G11150.1	32	40	31	0	0	0
AT1G02890.1	2142	1898	1805	1891	2851	2080
AT1G23530.1	87	109	120	143	154	109
AT1G79940.1	1429	1599	1636	1856	2059	1885
AT1G57640.1	0	0	0	0	0	0
AT1G23520.1	4	33	4	3	1	0
AT1G02900.1	41	46	52	37	73	35
AT1G32270.1	8	7	1	11	12	8
AT1G23500.1	0	0	0	0	0	0
AT1G22770.1	274	234	281	454	535	649
AT1G59124.1	2699.27	2407.85	2113.28	840.174	1174.98	836.624
AT1G20730.1	1	4	0	0	0	0
AT1G59077.1	0	0	0	0	0	0
AT1G23490.1	5738	6123	7305	6976	7599	7648
AT1G57580.1	0	0	0	0	0	0
AT1G11170.1	42	27	61	6	15	20
AT1G54200.1	209	255	196	230	325	210
AT1G79950.1	472	458	388	581	675	696
AT1G57590.1	66	105	126	287	331	143
AT1G54210.1	219	271	285	319	358	266
AT1G20740.1	0	0	2	0	6	0
AT1G02910.1	1784	1768	1830	1635	1891	1891
AT1G11160.1	58	64	45	101	140	126
AT1G02920.1	937	396	1212.41	631	564.347	220
AT1G02930.1	1550	735	2115.59	957	1258.65	416
AT1G32280.1	0	0	0	0	0	0
AT1G02940.1	13	14	31	7	25	1
AT1G57600.1	311	287	312	328	430	344
AT1G59171.1	0	0.0482656	0.124457	0	0	0
AT1G32250.1	1	1	0	1	0	0
AT1G20790.1	0	1	1	0	0	0
AT1G32220.1	3674	3866	4325	3099	3259	3498
AT1G23540.1	2	3	7	8	8	6
AT1G34190.1	1223	1217	1424	1606	1799	1600
AT1G57680.1	1994	2090	2479	1502	1975	1432
AT1G77110.1	105	122	97	153	205	163
AT1G20780.1	803	598	622	947	1108	843
AT1G22570.1	36	21	139	66	65	80
AT1G57690.1	0	0	0	3	0	0
AT1G26560.1	2225	2657	2676	2461	3004	2530
AT1G57700.1	169	173	189	203	262	208
AT1G26530.1	13.6597	25.8094	10.3128	32.4598	25.5863	41.4863
AT1G11090.1	395	410	486	405	463	364
AT1G26570.1	237	242	301	278	280	335
AT1G57720.1	6284	7293	7163	6844	8125	7448
AT1G23550.1	192	155.813	244	83.8322	95.5246	65
AT1G77120.1	167	137	843	240	348	273
AT1G26550.1	2523	3130	3368	3238	3470	2970
AT1G26540.1	94	130	79	104	95	137
AT1G57670.1	1	5	4	0	2	4
AT1G32230.1	4063	4146	4543	4526	5873	4083
AT1G57660.1	4855.65	5973.77	6042.91	6584.3	7511.37	7683.59
AT1G20760.1	1270	1225	1232	1421	1734	1471
AT1G26580.1	1318	1154	1185	1856	2228	1793
AT1G11120.1	47	82	45	59	79	76
AT1G79960.1	21	37	53	44	41	60
AT1G32240.1	172	215	172	147	205	135
AT1G11130.1	605	702	655	592	679	650
AT1G42595.1	0	0	0	0	0	0
AT1G26590.1	1	3	5	3	2	5
AT1G02870.1	333	374	388	395	451	453
AT1G34200.1	310	335	339	207	274	214
AT1G57650.1	11	1	7	0	3	3
AT1G50090.1	3	2	0	0	0	0
AT1G42570.1	0	0	0	0	0	0
AT1G42590.1	0	0	0	0	0	0
AT1G42580.1	0	0	0	0	0	0
AT1G20770.1	528	586	733	628	725	676
AT1G11110.1	2	1	0	2	1	3
AT1G02860.1	100	124	126	115	133	155
AT1G22580.1	0	0	0	0	0	0
AT1G59218.1	1576.11	1234.27	1315.87	436.055	676.456	505.628
AT1G23480.1	742	768	695	764	981	802
AT1G30040.1	70	59	80	37	46	70
AT1G30030.1	0	0	0	0	0	0
AT1G67370.1	5	10	4	13	18	9
AT1G23470.1	31	33	28	72	67	59
AT1G02980.1	0	1	1	0	0	0
AT1G73870.1	3707	4130	4484	3525	4081	3753
AT1G30020.1	18.2461	13.9372	15.0044	7.23843	10.7602	6.41515
AT1G77095.1	0	1	0	1	2	0
AT1G32310.1	233	271	328	138	155	128
AT1G77100.1	0	2	0	2	0	0
AT1G30050.1	0	1	0	1	0	0
AT1G26700.1	0	0	0	0	0	0
AT1G30060.1	0	0	0	0	0	0
AT1G30010.1	120.754	113.063	131.996	160.762	157.24	208.585
AT1G67330.1	185	199	249.973	19	24	16.9975
AT1G67350.1	1663	2036	2360	2224	2315	2183
AT1G67340.1	551	541	509	543	740	554
AT1G67360.2	1348	1341	2085	1598	1802	988
AT1G54140.1	229	347	281	358	374	332
AT1G57550.1	0	0	0	0	0	0
AT1G77090.1	2230	2529	2693	2357	2598	2423
AT1G56720.1	460	525	447	267	343	263
AT1G03010.1	35	33	41	20	34	42
AT1G67390.1	0	0	0	0	1	1
AT1G32330.1	250	286	296	306	340	280
AT1G03020.1	46	50	65	123	159	89
AT1G03030.1	364	360	423	554	648	516
AT1G23450.1	13	11	15	10	21	20
AT1G34210.1	949	1136	1060	1076	1225	924
AT1G56710.1	51	70	72	91	110	68
AT1G54150.1	245	236	303	322.216	351	321
AT1G50110.1	117	188	117	167	170	219
AT1G30000.1	548	603	655	754	881	714
AT1G23465.1	12	12	11	27	29	25
AT1G23460.1	306	351	343	200	235	198
AT1G77060.1	839	931	985	794	964	1130
AT1G77030.1	868	907	642	1013	1227	1261
AT1G57540.1	161	156	179	215	224	204
AT1G03000.1	714	748	709	789	938	981
AT1G32320.1	1	1	0	0	1	0
AT1G57570.1	0	0	0	0	0	1
AT1G30080.1	4	14	2	1	6	3
AT1G26650.1	494	524	590	622	717	658
AT1G79920.1	12669.5	12020.4	13389.6	11043.9	14068.5	9194.8
AT1G79915.1	3	0	2	0	1	0
AT1G26665.2	159	118	189	162	179	130
AT1G67300.2	418	501	564	545	758	571
AT1G79900.1	18	19	25	52	46	33
AT1G79910.1	79	98	82	124	126	136
AT1G56070.1	37461	37411	41533	34637	44045	43121
AT1G26640.1	422	568	573	683	653	642
AT1G26630.1	16086	18554	19641	16790	19017	17373
AT1G59312.1	0.666667	1	1	0	1	0
AT1G59265.1	1.78343	0	0	0	1	1
AT1G57565.1	0	0	0	0	0	0
AT1G67310.1	813	797	779	948	1284	908
AT1G57560.1	53	45	49	29	53	26
AT1G26620.1	233	225	235	306	448	375
AT1G59359.1	15104.4	17813.1	17810.3	1498.33	1564.02	1679.31
AT1G79930.1	2655.51	2779.56	2932.36	2576.12	3058.53	2944.2
AT1G59406.1	14.5	21	12.5	6.5	12	11.5
AT1G20720.1	113	121	85	121	158	213
AT1G32290.1	0	0	0	0	0	0
AT1G79860.1	0	0	0	1	0	0
AT1G32300.1	1	1	0	0	0	0
AT1G54170.1	601	615	667	696	867	720
AT1G79870.1	1223	1561	1562	1863	1969	1804
AT1G28470.1	15	20	16	18	36	27
AT1G30090.1	623	763	853	686	843	720
AT1G54160.1	48	42	48	221.784	259	205
AT1G26690.1	447	450	484	576	675	486
AT1G02970.1	78	81	72	110	95	83
AT1G56060.1	119	8	126	29	36	19
AT1G20710.1	0	0	0	0	0	0
AT1G79890.1	44	40	47	69	68	84
AT1G26680.1	2	2	2	12	11	21
AT1G54180.1	98	119	98	128	180	148
AT1G20700.1	3	2	6	7	4	2
AT1G02965.1	1	0	0	1	0	0
AT1G26670.1	1358	1110	1518	1255	1441	1123
AT1G63810.1	786	852	645	891	1029	1052
AT1G69325.1	22	35	22	26	20	16
AT1G72150.1	7361	6460	6383	3507	4615	4307
AT1G55110.1	448	486	456	567	702	560
AT1G61140.1	883	716	763	896	1174	852
AT1G10730.1	165	162	181	139	156	127
AT1G10720.1	451	435	439	486	576	512
AT1G18190.1	360	473	401	440	496	392
AT1G51850.1	14	13	14	53	73	35
AT1G08930.1	1169	925	1025	800	812	777
AT1G18200.1	15	11	40	21	16	12
AT1G61150.1	760	885	947	1064	1238	1017
AT1G61190.1	3815.87	3609.97	3673.67	413.604	505.131	405.4
AT1G55120.1	227	230	261	487	510	453
AT1G61170.1	205	209	172	237	238	198
AT1G08910.1	492	583	442	502	560	582
AT1G61160.1	5	6	4	0	0	0
AT1G44890.1	50	36	63	56	70	70
AT1G44900.1	539	656	457	687	808	726
AT1G18180.1	76	118	81	102	98	110
AT1G08940.1	75	89	119	70	93	68
AT1G51840.1	0	0	0	0	0	0
AT1G51820.1	44	27	69	96	128	44
AT1G65200.1	0	0	4	133	154	158
AT1G65190.1	2616	2320	2934	91	99.5348	93
AT1G10710.1	6	8	7	13	16	29
AT1G65210.1	0	0	0	0	0	0
AT1G65220.1	1474	1675	1845	1460	1740	1503
AT1G31200.1	86	113	109	134	116	101
AT1G55130.1	430	440	454	543	593	639
AT1G55100.1	2.13219	5.70718	4.25672	5.38413	2.13388	2.1555
AT1G65180.1	18	14	31	69	86	94
AT1G18170.1	1340	1499	1702	1216	1418	1332
AT1G08970.4	774	898	899	948	1044	969
AT1G21620.1	0	0	1	1	1	0
AT1G08960.1	282	323	328	321	414	361
AT1G08985.1	0	0	0	0	0	0
AT1G27980.1	313	335	539	530	676	439
AT1G04840.1	19	17	16	20	22	20
AT1G04850.1	2086	2575	2602	2542	2940	2463
AT1G51830.1	1	1	1	26	37	38
AT1G08980.1	375	391	480	172	149	251
AT1G18160.1	1129	948	1023	1193	1373	1259
AT1G44910.1	665	729	593	1275	1511	1313
AT1G08900.1	631	566	635	516	661	557
AT1G55070.1	0	0	1	0	0	0
AT1G33850.1	0	0	0	0	0	0
AT1G36320.1	2154	2331	2597	2031	2025	2023
AT1G51890.1	160	31	122	49	93	42
AT1G21590.1	1830	1793	1841	2366	2717	3293
AT1G55060.1	0	0	0	1	0	1
AT1G04860.1	980	932	1092	896	1147	1076
AT1G55050.1	34	39	19	24	36	23
AT1G65170.1	0	0	0	0	0	0
AT1G55040.1	155	151	145	224	240	212
AT1G77960.1	2	3	6	55	61	163
AT1G36310.1	818	900	955	1003	1097	1134
AT1G31166.1	0	0	0	0	0	0
AT1G51900.1	0	0	0	0	1	0
AT1G18210.1	1020	1130	1590	1594	1681	1397
AT1G17545.1	0	0	0	0	0	0
AT1G36330.1	0	0	0	0	0	0
AT1G31175.1	177	197	195	220	325	310
AT1G36340.1	0	0	2	0	0	0
AT1G08890.1	38	32	73	89	83	88
AT1G36390.1	876	976	995	988	996	1067
AT1G36380.1	223	185	253	282	332	261
AT1G21600.1	1707	1775	1832	1579	1740	2069
AT1G51860.1	154	39	76	25	37	21
AT1G61210.1	1604	1464	1311	1186	1636	1095
AT1G55090.1	1514.87	1458.29	1627.74	1562.62	2028.87	1630.84
AT1G61200.1	0	0	0	0	1	0
AT1G36395.1	0	0	0	0	0	0
AT1G23080.1	1017	1222	1190	1785	1818	2780
AT1G36370.1	852	872	1119	2115	2746	2491
AT1G61215.1	147	153	133	120	150	122
AT1G61230.1	2	4	3	75	126	57
AT1G51880.1	0	0	0	0	0	0
AT1G33840.1	11	0	0	0	0	0
AT1G44920.1	2480	2776	2803	1417	1494	2512
AT1G31180.1	1789	2093.3	2147.85	2047.72	2212.17	2356.43
AT1G36360.1	0	0	0	0	2	3
AT1G55080.1	164	192	247	256	301	269.113
AT1G51870.1	0	0	0	0	0	0
AT1G31190.1	1603	1844	2166	2759	2745	2794
AT1G04820.1	6725.44	8402.52	7523.92	5078.98	6039.39	6372.51
AT1G31210.1	0	0	0	0	0	0
AT1G65230.1	2958	3297	3346	3025	3301	2973
AT1G09010.1	1782	1854	2008	2238	2436	2177
AT1G51730.1	1017	1173	1286	1213	1376	1230
AT1G09020.1	1391	1473	1599	1544	1739	1635
AT1G61130.1	0	1	2	2	3	3
AT1G09030.1	0	0	0	0	0	0
AT1G33813.1	0	0	0	0	0	0
AT1G09040.1	89	102	107	192.604	214	225
AT1G73620.1	73	120	108	261	354	349
AT1G04760.1	21	68	29	50	66	51
AT1G18100.1	0	0	0	0	0	0
AT1G51740.1	245	256	295	215	286	225
AT1G18120.1	0	0	2	0	0	1
AT1G08990.1	1	2	0	1	1	0
AT1G51750.1	0	0	0	0	0	0
AT1G09050.1	86	123	69	112.396	146	152
AT1G04770.1	583	708	725	1113	1480	1297
AT1G33817.1	0	0	0	0	0	0
AT1G36460.1	0	0	0	0	0	0
AT1G09000.1	55	71	75	98	106	96
AT1G51745.1	507	472	481	472	496	478
AT1G51720.1	796	775	829	828	990	1036
AT1G28020.1	0	0	0	2	0	0
AT1G25097.1	0	0.572738	0	0.586132	0	0.579537
AT1G65280.1	1082	1138	1158	1218	1440	1171
AT1G28040.1	0	0	0	0	0	0
AT1G61097.1	0	0	0	0	0	0
AT1G28050.1	128	120	155	107	138	137
AT1G25083.1	0	0	0	0	0	0
AT1G61095.1	0	0	0	0	0	0
AT1G65290.1	2493	3211	3404	2767	3036	2878
AT1G61090.1	0	0	0	0	0	0
AT1G51760.1	1274	834	2338	1401	2308	824
AT1G25112.1	0.5	0.25	0	4.33333	5.66667	5
AT1G09080.1	162	47	66	80	93	61
AT1G51710.1	1594	1685	2034	1909	2179	1839
AT1G61110.1	24	22	29	3	1	0
AT1G61120.1	288	4	199	100	228	3
AT1G25141.1	0	0	0	0	0	0
AT1G61105.1	0	0	0	0	0	0
AT1G28030.1	0	0	0	1	0	2
AT1G51700.1	1071	1102	1391	1291	1451	1039
AT1G09070.1	3777	4000	4993	7181	7493	6327
AT1G61100.1	1441	1529	1546	1369	1619	1150
AT1G36450.1	0	0	0	0	0	0
AT1G73630.1	299	323	357	633	675	527
AT1G36445.1	0	0	0	0	0	0
AT1G28000.1	0	0	0	0	0	1
AT1G65260.1	5081	5328	5883	4825	5102	4907
AT1G31240.1	28	32	49	68	87	69
AT1G51800.1	58	27	148	92	137	59
AT1G51790.1	131	37	64	165	228	111
AT1G04810.1	1361	1197	1442	1313	1631	1606
AT1G65270.2	1085	1376	1303	1579	1768	1546
AT1G36403.1	0	0	0	0	0	0
AT1G04800.1	3999	4273	4063	6763	6412	8427
AT1G36400.1	0	0	0	0	0	0
AT1G51805.1	3345	3187	2942	2918	3182	3102
AT1G51810.1	0	0	0	0	0	0
AT1G65240.1	27	38	61	15	16	30
AT1G31220.1	283	338	384	464	553	451
AT1G65250.1	112	99	96	72.8742	73.539	73.5841
AT1G27990.1	0	0	0	0	0	0
AT1G10700.1	406	428	597	550	838	634
AT1G31230.1	2162	2305	2273	2674	3502	2749
AT1G33835.1	0	0	0	0	0	0
AT1G51910.1	0	0	0	2	2	3
AT1G10690.1	68	69	84	125	109	114
AT1G33830.1	0	0	0	0	0	0
AT1G73640.1	35	49	42	50	74	65
AT1G36430.1	0	0	0	0	0	0
AT1G51780.1	5	0	32	6	2	1
AT1G33820.1	0	0	1	0	0	0
AT1G31280.1	671	475	661	2094	2889	1708
AT1G18130.1	0	0	0	0	0	0
AT1G23090.1	1242	1250	1494	850	1103	599
AT1G36440.1	0	0	0	0	0	0
AT1G51770.1	2	3	1	4	0	1
AT1G28010.1	279	278	271	351.482	482	382
AT1G31270.1	0	0	0	0	0	0
AT1G31260.1	0	0	0	0	0	0
AT1G36406.1	0	0	0	0	0	0
AT1G04780.1	950	869	1100	1186	1399	1181
AT1G04790.1	495	511	560	604	703	676
AT1G18140.1	31	35	36	22	41	19
AT1G18150.2	865	937	1030	747	864	1190
AT1G31250.1	1	0	1	0	0	0
AT1G36420.1	0	0	0	0	0	0
AT1G65160.1	2	6	0	0	0	0
AT1G31163.1	0	0	0	0	0	0
AT1G33855.1	0	0	0	0	0	0
AT1G61240.1	205	280	253	308	323	407
AT1G36225.1	0	0	0	0	0	0
AT1G52070.1	0	0	0	0	0	0
AT1G22410.1	4720	4775	6014	4070	5414	4312
AT1G45120.1	5	5	2	4	7	5
AT1G18320.1	38.3785	26.6471	23.6517	6.37149	14.7618	12.4226
AT1G52080.1	127	129	183	158	208	196
AT1G27900.1	615	551	672	704	867	837
AT1G18335.1	139	161	163	191	271	205
AT1G52085.1	0	0	0	0	0	0
AT1G65050.1	1	0	0	0	0	0
AT1G10780.1	97	114	98	140	137	151
AT1G36220.1	1	1	0	0	0	0
AT1G73655.1	2522	2862	3235	3237	3229	3599
AT1G31050.1	14	7	9	11	11	7
AT1G17540.1	1	0	1	0	2	1
AT1G65060.1	1468	1588	1541	1093	1221	1084
AT1G10770.1	0	1	1	0	0	2
AT1G52060.1	0	0	0	0	0	0
AT1G18310.1	0	0	0	2	0	0
AT1G36260.1	0	0	0	0	0	0
AT1G31100.1	0	0	0	0	0	0
AT1G36250.1	0	0	0	0	0	0
AT1G31090.1	0	0	0	0	0	0
AT1G31120.1	202	260	257	295	356	343
AT1G36280.1	462	503	454	492	564	596
AT1G36270.1	0	0	0	0	0	0
AT1G27910.1	492	457	534	577	649	703
AT1G45090.1	0	0	0	0	1	0
AT1G18340.1	203	261	247	214	262	291
AT1G36240.1	0	0	7	0	1	0
AT1G31080.1	1	0	0	0	0	2
AT1G36230.1	0	0	0	0	0	0
AT1G04950.1	547	529	567	878	1055	884
AT1G52040.1	648	1057	3672	548	2205	416
AT1G45110.1	58	90	82	73	103	97
AT1G45100.1	0	0	0	0	3	1
AT1G52050.1	0	0	0	1	0	0
AT1G61250.1	1526	1223	1718	1983	2257	1931
AT1G21550.1	193	103	174	682	731	431
AT1G08760.1	434	486	498	478	581	495
AT1G61280.1	33	31	33	95	86	83
AT1G45140.1	0	1	0	0	1	3
AT1G23040.1	335	261	396	421	490	276
AT1G08770.1	311	273	395	413	514	368
AT1G64990.1	806	779	872	987	1270	980
AT1G08780.1	453	556	618	542	616	539
AT1G45130.1	688	827	678	738	898	794
AT1G73660.1	1867	1988	1884	2246	2757	2103
AT1G45145.1	901	459	899	1746	2790	1270
AT1G45150.1	327	388	390	493	540	457
AT1G27880.1	100	145	82	135	136	157
AT1G33910.1	0	0	0	0	0	0
AT1G61290.1	3	3	3	3	1	3
AT1G33900.1	0	0	3	0	0	0
AT1G22400.1	867	509	1248	262	287	210
AT1G33890.1	0	0	0	0	1	0
AT1G61300.1	1683	1544.97	1629.33	42.6371	44.3809	39.9182
AT1G61310.1	264.621	249.43	249.708	189.042	214.906	154.367
AT1G36290.1	0	0	0	0	0	0
AT1G61270.1	0	2	0	1	3	3
AT1G55805.1	621	790	795	549	638	675
AT1G31040.1	35	71	23	10	14	12
AT1G21540.1	68	84	70	41	35	62
AT1G65030.1	304	457	389	411	463	432
AT1G18350.1	1	3	1	1	1	0
AT1G65040.2	677	623	630	325	367	308
AT1G52087.1	0	0	0	0	0	0
AT1G23050.1	25.5	24	24	40	39	38
AT1G55035.1	0	0	0	0	0	0
AT1G27890.1	0	0	1	0	2	2
AT1G65000.1	104	115	125	120	163	110
AT1G79390.1	439	554	576	528	637	626
AT1G18360.1	567	698	747	987	1049	1168
AT1G65020.1	503	506	535	487	539	469
AT1G61260.1	145	149	162	287	456	269
AT1G65010.1	2225	2421	1802	2505	2919	2449
AT1G31030.1	0	0	0	0	0	0
AT1G17530.1	577	583	784	664	859	695
AT1G61255.1	13	11	43	5	18	15
AT1G18370.1	262	374	270	285	398	299
AT1G55030.1	0	0	0	0	0	0
AT1G31020.1	237	212	254	243	241	271
AT1G23030.1	1336	1382	1607	1595	1711	772
AT1G08790.1	0	0	0	0	0	0
AT1G21580.1	2529	2044	1391	2241	3051	2472
AT1G51960.1	6	3	11	8	3	13
AT1G44990.1	0	0	0	0	1	0
AT1G77930.1	1830	2238	2547	3045	3193	2583
AT1G23070.1	0	0	0	40	26	0
AT1G65130.1	22	16	32	29	25	27
AT1G51950.1	1032	1037	1250	1406	1859	1077
AT1G45000.1	2291	2495	2596	2647	2910	2681
AT1G04910.1	644	807	725	800	1072	893
AT1G22420.1	0	0	4	1	1	0
AT1G33870.1	0	0	0	0	1	0
AT1G18260.1	1502	1400	1601	1578	1972	1653
AT1G51965.1	226	229	214	121	122	122
AT1G44980.1	0	0	0	0	0	0
AT1G77910.1	0	0	0	0	0	0
AT1G31130.1	1582	1425	1885	2908	3291	2560
AT1G77920.1	232	231	273	203	245	170
AT1G45010.1	674	840	917	872	944	865
AT1G65120.2	14	10	13	19	37	22
AT1G44970.1	69	60	40	4	9	3
AT1G44960.1	279	262	343	537	517	499
AT1G04900.1	179	197	196	248	270	304
AT1G65150.1	105	134	131	19	23	20
AT1G18220.1	0	0	0	0	1	1
AT1G51920.1	9	2	13	6	7	8
AT1G51930.1	0	0	0	0	0	0
AT1G04890.1	0	0	0	0	0	0
AT1G51915.1	0	0	0	0	0	0
AT1G36305.1	0	0	0	0	0	0
AT1G04880.1	4	19	14	6	12	9
AT1G45015.1	0	0	0	0	0	0
AT1G18230.1	0	0	0	0	0	0
AT1G31160.1	599	739	798	728	726	682
AT1G31150.1	233	290	253	232	269	276
AT1G77940.1	5743	6815	7228	5215	5576	5793
AT1G51940.1	177	197	202	331	398	431
AT1G18240.1	0	0	0	0	0	0
AT1G77950.1	0	0	0	0	1	0
AT1G65140.1	2	1	1	2	0	0
AT1G10740.1	1764	1788	2194	1276	1658	1111
AT1G55810.1	630	592	628	532	648	575
AT1G65110.1	5	4	4	13	22	17
AT1G10750.1	66	73	49	65	83	44
AT1G18300.1	183	117	195	215	216	127
AT1G45035.1	0	0	0	0	0	0
AT1G45040.1	0	0	0	0	0	1
AT1G18290.1	1	0	2	1	0	0
AT1G08830.1	9106	8961	14994	13266	16130	11542
AT1G52000.1	2120	2607	6563	10059	20024	7677
AT1G27930.1	775	864	999	1042	1053	1178
AT1G18280.1	2	34	3	0	0	0
AT1G27940.1	248	282	258	361.518	388	347
AT1G45050.1	188	283	300	280	278	225
AT1G45080.1	0	0	0	0	0	0
AT1G27920.1	266	342	234	338.664	401	365
AT1G36300.1	0	0	0	0	0	0
AT1G08820.1	695	644	708	759	1017	733
AT1G08800.1	528	424	581	468	605	543
AT1G45070.1	0	0	0	0	0	0
AT1G52020.1	0	0	0	0	0	0
AT1G52010.1	0	1	0	0	0	0
AT1G52030.2	647	1276	1388	943	3190	434
AT1G51990.1	0	0	0	1	4	3
AT1G51980.1	5394	6143	6820	6128	7160	6315
AT1G65080.1	153	173	164	149	200	153
AT1G08880.1	1279	1589	1786	1718	1931	1708
AT1G04920.1	96	131	60	83	126	86
AT1G08860.1	8	4	13	10	2	6
AT1G51970.1	0	0	0	0	0	0
AT1G45030.1	0	0	0	0	0	0
AT1G18265.1	26	42	38	37	22	69.0247
AT1G45020.1	0	0	0	0	0	0
AT1G79380.1	1619	1589	1419	2128	2321	1905
AT1G77890.1	158	156	170	195	214	193
AT1G27960.1	104	132	157	165	210	187
AT1G55740.1	42	37	30	55	68	65
AT1G27950.1	4807	5671	5978	4674	5030	5428
AT1G10760.1	2206	2057	2531	2473	3005	3386
AT1G77880.1	9	21	27	10	14	14
AT1G77885.1	225	223	248	240	367	197
AT1G33880.1	0	0	0	0	0	0
AT1G28060.1	915	1103	846	1116	1245	1127
AT1G65295.1	767	856	920	799	989	835
AT1G65300.1	0	0	0	0	0	1
AT1G80865.1	1	2	0	11	12	10
AT1G57860.1	3425.35	4213.23	4418.09	104.481	76.2974	124.946
AT1G80860.2	369	512	545	477	533	513
AT1G80850.1	452	446	542	283	344	282
AT1G57850.1	2	2	2	0	0	0
AT1G57906.1	0	1	0	0	0	2
AT1G80840.1	80	24	151	81	114	57
AT1G22960.1	190	169	189	188	245	186
AT1G51450.1	349	250	298	254	324	271
AT1G02180.1	161	213	190	125	106	134
AT1G10530.1	17	10	16	9	10	16
AT1G04620.1	744	740	994	779	840	645
AT1G22430.1	1358	1381	1254	1142	1280	1423
AT1G21740.1	159	169	148	146	206	154
AT1G02170.1	511	629	624	973	968	953
AT1G51460.1	128	132	156	80	84	121
AT1G73740.1	361	322	471	392	443	331
AT1G28110.1	402.313	452.484	395.072	524.353	644.454	520.493
AT1G80870.1	498	600	448	747	826	894
AT1G57943.1	3	1	1	1	2	3
AT1G57980.1	145	148	127	106	101	99
AT1G01820.1	715	784	872	682	728	784
AT1G28130.1	92	91	131	133	202	153
AT1G25280.1	908	1043	1031	1056	1271	984
AT1G01790.1	8505	7918	8466.63	6741	7984	6683.7
AT1G31510.1	0	0	0	0	0	0
AT1G01780.1	163	221	189	199	184	207
AT1G33670.1	0	0	0	0	0	0
AT1G33680.1	1610.92	1869.47	1638.09	1609.37	1884.81	1741.71
AT1G25290.1	321	399	447	385	413	427
AT1G28135.1	2	0	0	1	0	0
AT1G80880.1	41	32	49	38	29	50
AT1G04610.1	3	0	0	2	1	1
AT1G25250.1	54	57	72	75	85	84
AT1G57990.1	406	265	485	128	151	137
AT1G01810.1	25	25	25	26	26	29
AT1G25270.1	0	0	0	0	0	0
AT1G79480.1	14	24	23	42	39	23
AT1G33700.1	140.077	169.531	114.911	74.6339	105.188	81.2928
AT1G01800.1	1933	1927	2349	2311	2746	2180
AT1G25260.1	1332	1576	1458	1320	1494	1628
AT1G28120.1	964	847	1214	998	1106	903
AT1G51470.1	0	0	0	0	0	0
AT1G17480.1	70	79	76	72	82	85
AT1G04630.1	811	988	1151	976	1139	1005
AT1G22970.1	364	384	364	433	409	411
AT1G21720.1	1100	1203	1441	1224	1514	1265
AT1G25210.1	64.8102	60.9093	40.3444	0	15.837	8.49171
AT1G02130.1	1064	1214	1292	1072	1234	958
AT1G55730.1	339	298	398	323	469	409
AT1G10550.1	11	72	45	16	22	8
AT1G31460.1	71.5667	101.387	87.3306	76.0879	82.013	96.9353
AT1G31450.1	0	0	0	0	0	0
AT1G31430.1	21	33	33	13	18	35
AT1G10570.1	281	362	359	402	448	469
AT1G33730.1	10	1	6	0	0	0
AT1G25180.1	0.5	0.25	0	4.33333	5.66667	5
AT1G31440.1	1784	1894	1888	871	1003	801
AT1G51540.1	425.377	494.281	550.827	512.216	557.568	463.393
AT1G10560.1	30	14	25	59	62	54
AT1G04635.1	64	58	75	83	89	105
AT1G78080.1	2662	2562	3316	3491	4086	3293
AT1G51510.1	1133	1213	1398	1396	1596	1792
AT1G80920.1	1072	829	1129	907	1051	1158
AT1G80900.1	109	126	128	286	299	257
AT1G33710.1	0	0	0	0	0	0
AT1G10540.1	20	22	22	100	135	92
AT1G51490.1	0	0	0	1	2	0
AT1G25240.1	0	0	0	0	0	0
AT1G31490.1	63.6969	89.3569	53.1757	90.748	124.061	87.8913
AT1G51480.1	0	0	0	18	20	21
AT1G80890.1	385	415	471	511	463	479
AT1G80910.1	480	590	601	538	644	543
AT1G31480.1	347.011	316.649	306.772	370.642	475.856	312.79
